plantbarcode,experiment,datetime,jobdate,cameralabel,frameid,frame,parameter,roi,frame_avg,yii_avg,npq_avg,yii_std,npq_std,obj_in_frame,unique_roi,gtype,idate,n_roi,n_uniqueroi
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,18,Fmp,t140_ALon,1,39.9932,0.316,1.4037,0.0423,0.2008,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,19,Fp,t160_ALon,0,29.1639,0.3257,1.3661,0.0394,0.2084,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,19,Fp,t160_ALon,1,26.7251,0.336,1.3845,0.0425,0.2086,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,20,Fmp,t160_ALon,0,43.3238,0.3257,1.3661,0.0394,0.2084,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,20,Fmp,t160_ALon,1,40.3425,0.336,1.3845,0.0425,0.2086,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,21,Fp,t180_ALon,0,28.7519,0.3417,1.3439,0.0401,0.2127,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,21,Fp,t180_ALon,1,26.2505,0.3502,1.3763,0.0416,0.2158,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,22,Fmp,t180_ALon,0,43.7645,0.3417,1.3439,0.0401,0.2127,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,22,Fmp,t180_ALon,1,40.5044,0.3502,1.3763,0.0416,0.2158,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,23,Fp,t200_ALon,0,28.2222,0.352,1.3507,0.0405,0.2144,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,23,Fp,t200_ALon,1,25.7297,0.3597,1.3893,0.0425,0.2184,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,24,Fmp,t200_ALon,0,43.6416,0.352,1.3507,0.0405,0.2144,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,24,Fmp,t200_ALon,1,40.2874,0.3597,1.3893,0.0425,0.2184,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,25,Fp,t220_ALon,0,27.6357,0.3606,1.368,0.04,0.2149,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,25,Fp,t220_ALon,1,25.227,0.3683,1.4042,0.0426,0.218,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,26,Fmp,t220_ALon,0,43.3221,0.3606,1.368,0.04,0.2149,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,26,Fmp,t220_ALon,1,40.0393,0.3683,1.4042,0.0426,0.218,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,27,Fp,t240_ALon,0,27.1825,0.3685,1.3781,0.0409,0.21560000000000001,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,27,Fp,t240_ALon,1,24.8481,0.3762,1.4101,0.0433,0.2223,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,28,Fmp,t240_ALon,0,43.1431,0.3685,1.3781,0.0409,0.21560000000000001,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,28,Fmp,t240_ALon,1,39.9598,0.3762,1.4101,0.0433,0.2223,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,29,Fp,t260_ALon,0,26.8652,0.3788,1.3674,0.0407,0.2125,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,29,Fp,t260_ALon,1,24.5858,0.3857,1.3995,0.0432,0.2216,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,30,Fmp,t260_ALon,0,43.3383,0.3788,1.3674,0.0407,0.2125,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,30,Fmp,t260_ALon,1,40.1373,0.3857,1.3995,0.0432,0.2216,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,31,Fp,t280_ALon,0,26.5806,0.3864,1.3644,0.0409,0.2166,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,31,Fp,t280_ALon,1,24.3015,0.3944,1.3942,0.0427,0.2246,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,32,Fmp,t280_ALon,0,43.4123,0.3864,1.3644,0.0409,0.2166,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,32,Fmp,t280_ALon,1,40.246,0.3944,1.3942,0.0427,0.2246,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,33,Fp,t300_ALon,0,26.4319,0.392,1.3561,0.0411,0.2161,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,33,Fp,t300_ALon,1,24.1949,0.3988,1.3881,0.043,0.2256,TRUE,TRUE,AP83,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,34,Fmp,t300_ALon,0,43.5751,0.392,1.3561,0.0411,0.2161,TRUE,TRUE,AP32,6,2,2
A3,amiRNA_psII,2020-03-07T20:15:52Z,2020-03-08,PSII0,34,Fmp,t300_ALon,1,40.359,0.3988,1.3881,0.043,0.2256,TRUE,TRUE,AP83,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,1,Fo,FvFm,0,17.7279,0.8182,0,0.025,0,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,1,Fo,FvFm,1,8.672,0.7887,0,0.0435,0,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,2,Fm,FvFm,0,97.8239,0.8182,0,0.025,0,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,2,Fm,FvFm,1,41.1263,0.7887,0,0.0435,0,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,7,Fp,t40_ALon,0,20.3217,0.7865,0.028,0.0194,0.0241,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,7,Fp,t40_ALon,1,9.8775,0.7498,0.0448,0.0304,0.0441,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,8,Fmp,t40_ALon,0,95.4327,0.7865,0.028,0.0194,0.0241,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,8,Fmp,t40_ALon,1,39.6378,0.7498,0.0448,0.0304,0.0441,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,9,Fp,t60_ALon,0,57.8917,0.1507,0.4462,0.0309,0.1476,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,9,Fp,t60_ALon,1,19.5278,0.2281,0.629,0.0621,0.1811,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,10,Fmp,t60_ALon,0,68.1687,0.1507,0.4462,0.0309,0.1476,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,10,Fmp,t60_ALon,1,25.3403,0.2281,0.629,0.0621,0.1811,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,11,Fp,t80_ALon,0,36.1884,0.1719,1.2496,0.043,0.197,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,11,Fp,t80_ALon,1,17.7312,0.2253,0.7995,0.0723,0.2123,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,12,Fmp,t80_ALon,0,43.7038,0.1719,1.2496,0.043,0.197,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,12,Fmp,t80_ALon,1,22.9412,0.2253,0.7995,0.0723,0.2123,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,13,Fp,t100_ALon,0,31.6727,0.2059,1.4584,0.0455,0.1945,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,13,Fp,t100_ALon,1,16.1925,0.2765,0.8398,0.072,0.2029,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,14,Fmp,t100_ALon,0,39.8966,0.2059,1.4584,0.0455,0.1945,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,14,Fmp,t100_ALon,1,22.4138,0.2765,0.8398,0.072,0.2029,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,15,Fp,t120_ALon,0,29.584,0.2246,1.5673,0.0496,0.2049,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,15,Fp,t120_ALon,1,15.4106,0.3205,0.8153,0.0739,0.1964,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,16,Fmp,t120_ALon,0,38.1926,0.2246,1.5673,0.0496,0.2049,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,16,Fmp,t120_ALon,1,22.7069,0.3205,0.8153,0.0739,0.1964,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,17,Fp,t140_ALon,0,28.2297,0.2414,1.6306,0.0522,0.2144,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,17,Fp,t140_ALon,1,14.8061,0.3616,0.7748,0.0699,0.1817,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,18,Fmp,t140_ALon,0,37.2808,0.2414,1.6306,0.0522,0.2144,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,18,Fmp,t140_ALon,1,23.2144,0.3616,0.7748,0.0699,0.1817,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,19,Fp,t160_ALon,0,27.1811,0.2547,1.6836,0.0547,0.2295,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,19,Fp,t160_ALon,1,14.2538,0.3949,0.7471,0.0665,0.1686,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,20,Fmp,t160_ALon,0,36.5655,0.2547,1.6836,0.0547,0.2295,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,20,Fmp,t160_ALon,1,23.5798,0.3949,0.7471,0.0665,0.1686,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,21,Fp,t180_ALon,0,26.3719,0.2636,1.7328,0.0583,0.2485,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,21,Fp,t180_ALon,1,13.7792,0.4175,0.7397,0.0633,0.1593,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,22,Fmp,t180_ALon,0,35.9448,0.2636,1.7328,0.0583,0.2485,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,22,Fmp,t180_ALon,1,23.6788,0.4175,0.7397,0.0633,0.1593,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,23,Fp,t200_ALon,0,25.7451,0.2766,1.7502,0.0605,0.2642,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,23,Fp,t200_ALon,1,13.3349,0.4393,0.7304,0.061,0.1552,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,24,Fmp,t200_ALon,0,35.7473,0.2766,1.7502,0.0605,0.2642,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,24,Fmp,t200_ALon,1,23.8059,0.4393,0.7304,0.061,0.1552,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,25,Fp,t220_ALon,0,25.215,0.2865,1.7702,0.0611,0.2749,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,25,Fp,t220_ALon,1,12.9699,0.4517,0.7391,0.0594,0.1501,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,26,Fmp,t220_ALon,0,35.5193,0.2865,1.7702,0.0611,0.2749,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,26,Fmp,t220_ALon,1,23.6834,0.4517,0.7391,0.0594,0.1501,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,27,Fp,t240_ALon,0,24.7293,0.2968,1.7844,0.0639,0.2868,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,27,Fp,t240_ALon,1,12.5864,0.4643,0.7513,0.0566,0.1466,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,28,Fmp,t240_ALon,0,35.3726,0.2968,1.7844,0.0639,0.2868,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,28,Fmp,t240_ALon,1,23.5107,0.4643,0.7513,0.0566,0.1466,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,29,Fp,t260_ALon,0,24.2907,0.3047,1.8028,0.066,0.2965,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,29,Fp,t260_ALon,1,12.2865,0.4728,0.7652,0.0589,0.148,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,30,Fmp,t260_ALon,0,35.1632,0.3047,1.8028,0.066,0.2965,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,30,Fmp,t260_ALon,1,23.323,0.4728,0.7652,0.0589,0.148,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,31,Fp,t280_ALon,0,23.9682,0.3105,1.8164,0.0675,0.3008,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,31,Fp,t280_ALon,1,12.0791,0.4775,0.7778,0.0579,0.1419,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,32,Fmp,t280_ALon,0,35.0055,0.3105,1.8164,0.0675,0.3008,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,32,Fmp,t280_ALon,1,23.1566,0.4775,0.7778,0.0579,0.1419,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,33,Fp,t300_ALon,0,23.61,0.3171,1.8316,0.0688,0.3043,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,33,Fp,t300_ALon,1,11.8356,0.4853,0.7887,0.0568,0.1485,TRUE,TRUE,AP76,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,34,Fmp,t300_ALon,0,34.8225,0.3171,1.8316,0.0688,0.3043,TRUE,TRUE,AP44,6,2,2
A4,amiRNA_psII,2020-03-07T20:22:53Z,2020-03-08,PSII0,34,Fmp,t300_ALon,1,23.0195,0.4853,0.7887,0.0568,0.1485,TRUE,TRUE,AP76,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,1,Fo,FvFm,0,17.7967,0.8219,0,0.0231,0,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,1,Fo,FvFm,1,17.3508,0.7923,0,0.0575,0,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,2,Fm,FvFm,0,99.9881,0.8219,0,0.0231,0,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,2,Fm,FvFm,1,85.1544,0.7923,0,0.0575,0,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,7,Fp,t40_ALon,0,20.3451,0.791,0.0297,0.0122,0.0245,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,7,Fp,t40_ALon,1,19.2519,0.7643,0.029,0.053900000000000003,0.0264,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,8,Fmp,t40_ALon,0,97.3404,0.791,0.0297,0.0122,0.0245,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,8,Fmp,t40_ALon,1,83.0255,0.7643,0.029,0.053900000000000003,0.0264,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,9,Fp,t60_ALon,0,53.9954,0.1597,0.5613,0.0351,0.109,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,9,Fp,t60_ALon,1,50.8685,0.1238,0.4783,0.0388,0.1776,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,10,Fmp,t60_ALon,0,64.2466,0.1597,0.5613,0.0351,0.109,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,10,Fmp,t60_ALon,1,58.2223,0.1238,0.4783,0.0388,0.1776,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,11,Fp,t80_ALon,0,35.0696,0.1966,1.2955,0.0404,0.1498,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,11,Fp,t80_ALon,1,29.3608,0.1599,1.438,0.0516,0.2522,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,12,Fmp,t80_ALon,0,43.6614,0.1966,1.2955,0.0404,0.1498,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,12,Fmp,t80_ALon,1,35.0735,0.1599,1.438,0.0516,0.2522,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,13,Fp,t100_ALon,0,30.652,0.2501,1.4485,0.0426,0.1612,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,13,Fp,t100_ALon,1,25.7365,0.1864,1.6883,0.0586,0.2763,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,14,Fmp,t100_ALon,0,40.9056,0.2501,1.4485,0.0426,0.1612,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,14,Fmp,t100_ALon,1,31.8006,0.1864,1.6883,0.0586,0.2763,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,15,Fp,t120_ALon,0,29.4851,0.2878,1.4184,0.0422,0.1756,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,15,Fp,t120_ALon,1,24.0261,0.1949,1.8469,0.0658,0.2882,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,16,Fmp,t120_ALon,0,41.4471,0.2878,1.4184,0.0422,0.1756,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,16,Fmp,t120_ALon,1,30.0231,0.1949,1.8469,0.0658,0.2882,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,17,Fp,t140_ALon,0,28.761,0.3169,1.3787,0.0423,0.1825,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,17,Fp,t140_ALon,1,22.9569,0.2048,1.9414,0.0677,0.2947,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,18,Fmp,t140_ALon,0,42.1661,0.3169,1.3787,0.0423,0.1825,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,18,Fmp,t140_ALon,1,29.0469,0.2048,1.9414,0.0677,0.2947,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,19,Fp,t160_ALon,0,28.1464,0.338,1.3559,0.0423,0.188,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,19,Fp,t160_ALon,1,22.0981,0.2158,2.0113,0.0733,0.3024,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,20,Fmp,t160_ALon,0,42.5985,0.338,1.3559,0.0423,0.188,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,20,Fmp,t160_ALon,1,28.3799,0.2158,2.0113,0.0733,0.3024,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,21,Fp,t180_ALon,0,27.7201,0.3523,1.3418,0.042,0.1958,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,21,Fp,t180_ALon,1,21.5676,0.2206,2.0651,0.0759,0.3097,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,22,Fmp,t180_ALon,0,42.8761,0.3523,1.3418,0.042,0.1958,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,22,Fmp,t180_ALon,1,27.8853,0.2206,2.0651,0.0759,0.3097,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,23,Fp,t200_ALon,0,27.1796,0.3633,1.3478,0.0422,0.2029,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,23,Fp,t200_ALon,1,21.1185,0.2251,2.1105,0.0796,0.3167,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,24,Fmp,t200_ALon,0,42.7885,0.3633,1.3478,0.0422,0.2029,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,24,Fmp,t200_ALon,1,27.4837,0.2251,2.1105,0.0796,0.3167,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,25,Fp,t220_ALon,0,26.71,0.3717,1.3584,0.0424,0.2087,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,25,Fp,t220_ALon,1,20.774,0.2296,2.1425,0.0832,0.3217,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,26,Fmp,t220_ALon,0,42.6076,0.3717,1.3584,0.0424,0.2087,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,26,Fmp,t220_ALon,1,27.2064,0.2296,2.1425,0.0832,0.3217,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,27,Fp,t240_ALon,0,26.1932,0.382,1.3653,0.0428,0.2072,TRUE,TRUE,AP95,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,27,Fp,t240_ALon,1,20.3907,0.2384,2.1664,0.0842,0.333,TRUE,TRUE,AP44,6,2,2
A5,amiRNA_psII,2020-03-07T20:29:54Z,2020-03-08,PSII0,28,Fmp,t240_ALon,0,42.4785,0.382,1.3653,0.0428,0.2072,TRUE,TRUE,AP95,6,2,2
